instancias_heu/GKD-b_17_n50_m15.txt,"[0, 2, 5, 6, 12, 13, 16, 23, 28, 30, 33, 35, 45, 46, 47]",6939.37375,300.9533107280731
instancias_heu/GKD-b_18_n50_m15.txt,"[0, 2, 7, 12, 13, 14, 17, 18, 20, 23, 28, 32, 45, 47, 48]",13089.584909999996,300.8892459869385
